doc_id	token	lemma	upos
usher	the	the	DET
usher	country	country	NOUN
usher	--	--	PUNCT
usher	a	a	DET
usher	letter	letter	NOUN
usher	from	from	ADP
usher	him	he	PRON
usher	--	--	PUNCT
usher	which	which	PRON
usher	,	,	PUNCT
usher	in	in	ADP
usher	its	its	PRON
usher	wildly	wildly	ADV
usher	importunate	importunate	ADJ
usher	nature	nature	NOUN
usher	,	,	PUNCT
usher	had	have	AUX
usher	admitted	admit	VERB
usher	of	of	ADP
usher	no	no	DET
usher	other	other	ADJ
usher	than	than	ADP
usher	a	a	DET
usher	personal	personal	ADJ
usher	reply	reply	NOUN
usher	.	.	PUNCT
usher	The	the	DET
usher	MS	m	NOUN
usher	.	.	PUNCT
usher	gave	give	VERB
usher	evidence	evidence	NOUN
usher	of	of	ADP
usher	nervous	nervous	ADJ
usher	agitation	agitation	NOUN
usher	.	.	PUNCT
usher	The	the	DET
usher	writer	writer	NOUN
usher	spoke	spoke	VERB
usher	of	of	ADP
usher	acute	acute	ADJ
usher	bodily	bodily	NOUN
usher	illness	illness	NOUN
usher	--	--	PUNCT
usher	of	of	ADP
usher	a	a	DET
usher	mental	mental	ADJ
usher	disorder	disorder	NOUN
usher	which	which	PRON
usher	oppressed	oppress	VERB
usher	him	he	PRON
usher	--	--	PUNCT
usher	and	and	CCONJ
usher	of	of	ADP
usher	an	a	DET
usher	earnest	earnest	ADJ
usher	desire	desire	NOUN
usher	to	to	PART
usher	see	see	VERB
usher	me	I	PRON
usher	,	,	PUNCT
usher	as	as	ADP
usher	his	he	PRON
usher	best	best	ADJ
usher	,	,	PUNCT
usher	and	and	CCONJ
usher	indeed	indeed	VERB
usher	his	he	PRON
usher	only	only	ADV
usher	personal	personal	ADJ
usher	friend	friend	NOUN
usher	,	,	PUNCT
usher	with	with	ADP
usher	a	a	DET
usher	view	view	NOUN
usher	of	of	SCONJ
usher	attempting	attempting	VERB
usher	,	,	PUNCT
usher	by	by	ADP
usher	the	the	DET
usher	cheerfulness	cheerfulness	NOUN
usher	of	of	ADP
usher	my	my	PRON
usher	society	society	NOUN
usher	,	,	PUNCT
usher	some	some	DET
usher	alleviation	alleviation	NOUN
usher	of	of	ADP
usher	his	he	PRON
usher	malady	malady	NOUN
usher	.	.	PUNCT
usher	It	it	PRON
usher	was	be	AUX
usher	the	the	DET
usher	manner	manner	NOUN
usher	in	in	ADP
usher	which	which	PRON
usher	all	all	DET
usher	this	this	DET
usher	,	,	PUNCT
usher	and	and	CCONJ
usher	much	much	ADV
usher	more	more	ADV
usher	,	,	PUNCT
usher	was	be	AUX
usher	said	say	VERB
usher	--	--	PUNCT
usher	it	it	PRON
usher	was	be	AUX
usher	the	the	DET
usher	apparent	apparent	ADJ
usher	heart	heart	NOUN
usher	that	that	PRON
usher	went	go	VERB
usher	with	with	ADP
usher	his	he	PRON
usher	request	request	NOUN
usher	--	--	PUNCT
usher	which	which	PRON
usher	allowed	allow	VERB
usher	me	I	PRON
usher	no	no	DET
usher	room	room	NOUN
usher	for	for	ADP
usher	hesitation	hesitation	NOUN
usher	;	;	PUNCT
usher	and	and	CCONJ
usher	I	I	PRON
usher	accordingly	accordingly	ADV
usher	obeyed	obey	VERB
usher	forthwith	forthwith	SCONJ
usher	what	what	PRON
usher	I	I	PRON
usher	still	still	ADV
usher	considered	consider	VERB
usher	a	a	DET
usher	very	very	ADV
usher	singular	singular	ADJ
usher	summons	summon	NOUN
usher	.	.	PUNCT
usher	Although	although	SCONJ
usher	,	,	PUNCT
usher	as	as	SCONJ
usher	boys	boy	NOUN
usher	,	,	PUNCT
usher	we	we	PRON
usher	had	have	AUX
usher	been	be	AUX
usher	even	even	ADV
usher	intimate	intimate	ADJ
usher	associates	associate	NOUN
usher	,	,	PUNCT
usher	yet	yet	CCONJ
usher	I	I	PRON
usher	really	really	ADV
usher	knew	know	VERB
usher	little	little	ADJ
usher	of	of	ADP
usher	my	my	PRON
usher	friend	friend	NOUN
usher	.	.	PUNCT
usher	His	he	PRON
usher	reserve	reserve	NOUN
usher	had	have	AUX
usher	been	be	AUX
usher	always	always	ADV
usher	excessive	excessive	ADJ
usher	and	and	CCONJ
usher	habitual	habitual	ADJ
usher	.	.	PUNCT
usher	I	I	PRON
usher	was	be	AUX
usher	aware	aware	ADJ
usher	,	,	PUNCT
