doc_id	token	lemma	upos
emma	suitable	suitable	ADJ
emma	age	age	NOUN
emma	,	,	PUNCT
emma	and	and	CCONJ
emma	pleasant	pleasant	ADJ
emma	manners	manners	NOUN
emma	;	;	PUNCT
emma	and	and	CCONJ
emma	there	there	PRON
emma	was	be	VERB
emma	some	some	DET
emma	satisfaction	satisfaction	NOUN
emma	in	in	SCONJ
emma	considering	consider	VERB
emma	with	with	SCONJ
emma	what	what	PRON
emma	self-denying	self-deny	VERB
emma	,	,	PUNCT
emma	generous	generous	ADJ
emma	friendship	friendship	NOUN
emma	she	she	PRON
emma	had	have	VERB
emma	always	always	ADV
emma	wished	wish	ADJ
emma	and	and	CCONJ
emma	promoted	promote	VERB
emma	the	the	DET
emma	match	match	NOUN
emma	;	;	PUNCT
emma	but	but	CCONJ
emma	it	it	PRON
emma	was	be	AUX
emma	a	a	DET
emma	black	black	ADJ
emma	morning	morning	NOUN
emma	's	's	PART
emma	work	work	NOUN
emma	for	for	ADP
emma	her	she	PRON
emma	.	.	PUNCT
emma	The	the	DET
emma	want	want	NOUN
emma	of	of	ADP
emma	Miss	miss	PROPN
emma	Taylor	Taylor	PROPN
emma	would	would	AUX
emma	be	be	AUX
emma	felt	feel	VERB
emma	every	every	DET
emma	hour	hour	NOUN
emma	of	of	ADP
emma	every	every	DET
emma	day	day	NOUN
emma	.	.	PUNCT
emma	She	she	PRON
emma	recalled	recal	VERB
emma	her	she	PRON
emma	past	past	ADJ
emma	kindness	kindness	NOUN
emma	--	--	PUNCT
emma	the	the	DET
emma	kindness	kindness	NOUN
emma	,	,	PUNCT
emma	the	the	DET
emma	affection	affection	NOUN
emma	of	of	ADP
emma	sixteen	sixteen	NUM
emma	years	year	NOUN
emma	--	--	PUNCT
emma	how	how	ADV
emma	she	she	PRON
emma	had	have	AUX
emma	taught	teach	VERB
emma	and	and	CCONJ
emma	how	how	ADV
emma	she	she	PRON
emma	had	have	AUX
emma	played	play	VERB
emma	with	with	ADP
emma	her	she	PRON
emma	from	from	ADP
emma	five	five	NUM
emma	years	year	NOUN
emma	old	old	ADJ
emma	--	--	PUNCT
emma	how	how	ADV
emma	she	she	PRON
emma	had	have	AUX
emma	devoted	devote	VERB
emma	all	all	DET
emma	her	she	PRON
emma	powers	power	NOUN
emma	to	to	PART
emma	attach	attach	VERB
emma	and	and	CCONJ
emma	amuse	amuse	VERB
emma	her	she	PRON
emma	in	in	ADP
emma	health	health	NOUN
emma	--	--	PUNCT
emma	and	and	CCONJ
emma	how	how	ADV
emma	nursed	nurse	VERB
emma	her	she	PRON
emma	through	through	ADP
emma	the	the	DET
emma	various	various	ADJ
emma	illnesses	illness	NOUN
emma	of	of	ADP
emma	childhood	childhood	NOUN
emma	.	.	PUNCT
emma	A	a	DET
emma	large	large	ADJ
emma	debt	debt	NOUN
emma	of	of	ADP
emma	gratitude	gratitude	NOUN
emma	was	be	AUX
emma	owing	owe	VERB
emma	here	here	ADV
emma	;	;	PUNCT
emma	but	but	CCONJ
emma	the	the	DET
emma	intercourse	intercourse	NOUN
emma	of	of	ADP
emma	the	the	DET
emma	last	last	ADJ
emma	seven	seven	NUM
emma	years	year	NOUN
emma	,	,	PUNCT
emma	the	the	DET
emma	equal	equal	ADJ
